invoice_id,facility_id,invoice_amount,sla_status
INV-019212,41,47221.79769297443,On-Time
INV-019213,41,168826.8794680513,On-Time
INV-019214,45,12116.79038027253,On-Time
INV-019215,40,4479.2433800901545,On-Time
INV-019216,27,19890.25022528193,Delayed
INV-019217,21,30188.71133294433,On-Time
INV-019218,5,34656.96152688217,On-Time
INV-019219,35,109372.03185715654,On-Time
INV-019220,21,49801.62734799384,On-Time
INV-019221,4,3599.024431775294,On-Time
INV-019222,49,6399.829112608236,On-Time
INV-019223,48,33045.933092651976,On-Time
INV-019224,16,13986.486123484405,On-Time
INV-019225,31,100220.40195534256,On-Time
INV-019226,26,8628.856851261895,Delayed
INV-019227,35,57567.2986164743,On-Time
INV-019228,6,11506.413075692104,On-Time
INV-019229,33,28629.507284942953,On-Time
INV-019230,21,9624.566696704569,On-Time
INV-019231,16,38517.17704054476,On-Time
INV-019232,47,64389.8509160698,On-Time
INV-019233,39,28367.381167025203,On-Time
INV-019234,34,148617.7031957805,On-Time
INV-019235,42,10716.756055603451,On-Time
INV-019236,15,24293.607923279105,On-Time
INV-019237,6,51320.69704330153,On-Time
INV-019238,2,8520.430492593534,On-Time
INV-019239,24,23442.070695617116,On-Time
INV-019240,49,42789.15193218408,On-Time
INV-019241,28,55781.62874267018,On-Time
INV-019242,1,68998.72055209806,On-Time
INV-019243,1,9236.673894316573,On-Time
INV-019244,28,29385.55174031359,On-Time
INV-019245,36,5914.066462684291,On-Time
INV-019246,20,10674.63652815415,On-Time
INV-019247,48,18506.677863314697,On-Time
INV-019248,8,69149.60217141247,On-Time
INV-019249,1,37343.540708082925,On-Time
INV-019250,26,22927.46927586939,On-Time
INV-019251,43,34498.00277714714,On-Time
INV-019252,49,37093.75442174399,On-Time
INV-019253,25,31857.348805891626,On-Time
INV-019254,10,12393.445767673858,On-Time
INV-019255,12,8461.742512643314,On-Time
INV-019256,41,17618.58586668593,On-Time
INV-019257,7,9958.072899709914,On-Time
INV-019258,12,40997.9872422598,On-Time
INV-019259,47,101615.98806174211,Delayed
INV-019260,40,38701.76572046201,On-Time
INV-019261,17,3604.22313553007,On-Time
INV-019262,5,11693.040662213163,On-Time
INV-019263,14,22429.875263725084,On-Time
INV-019264,34,5245.907770191023,On-Time
INV-019265,48,22724.44523027993,On-Time
INV-019266,17,35218.23955991215,On-Time
INV-019267,35,90116.50368662653,On-Time
INV-019268,1,135768.5700735435,On-Time
INV-019269,50,6690.713901922619,On-Time
INV-019270,50,19602.48969427122,On-Time
INV-019271,36,19851.472938074097,On-Time
INV-019272,15,10796.648986403545,On-Time
INV-019273,19,24310.13130617027,On-Time
INV-019274,42,20331.57415022034,On-Time
INV-019275,5,40692.65530124686,On-Time
INV-019276,19,85529.26948899748,On-Time
INV-019277,43,25143.73274732882,On-Time
INV-019278,39,13493.322583662606,On-Time
INV-019279,5,7898.926343000446,On-Time
INV-019280,12,169814.31816923668,On-Time
INV-019281,19,54550.14275817731,On-Time
INV-019282,47,32850.12735308479,On-Time
INV-019283,12,18657.794766225907,On-Time
INV-019284,36,110401.46406498285,On-Time
INV-019285,12,18776.771304393864,On-Time
INV-019286,18,3975.4090698627597,On-Time
INV-019287,49,28710.736361758518,On-Time
INV-019288,48,6452.312523496261,On-Time
INV-019289,43,28818.150173897986,On-Time
INV-019290,34,84468.51608851926,On-Time
INV-019291,48,4136.028690262523,On-Time
INV-019292,33,8958.568123391618,Delayed
INV-019293,49,52298.73270463518,On-Time
INV-019294,18,13366.799451165918,On-Time
INV-019295,29,33361.71923779618,On-Time
INV-019296,45,33433.506423471845,On-Time
INV-019297,5,53614.23675052288,On-Time
INV-019298,25,11538.08229600512,On-Time
INV-019299,24,1716.720202743514,Delayed
INV-019300,29,32756.760118176193,On-Time
INV-019301,38,4587.0677107061965,On-Time
INV-019302,33,56116.01632365856,On-Time
INV-019303,10,21114.939145068,On-Time
INV-019304,37,16382.495631603342,On-Time
INV-019305,33,43938.91286646768,On-Time
INV-019306,23,3858.9716891754697,On-Time
INV-019307,11,18030.014308342314,On-Time
INV-019308,24,34471.01922843197,On-Time
INV-019309,24,28363.085493795443,On-Time
INV-019310,7,13509.785394346669,On-Time
INV-019311,50,13646.881806176585,On-Time
INV-019312,21,103078.08523604523,On-Time
INV-019313,20,54867.236392732055,On-Time
INV-019314,10,11336.997883766719,On-Time
INV-019315,25,84834.78552007074,On-Time
INV-019316,47,46867.559345653965,On-Time
INV-019317,36,35896.30490379808,On-Time
INV-019318,48,37294.08969049995,On-Time
INV-019319,47,7001.494477317349,On-Time
INV-019320,15,99236.78202057653,On-Time
INV-019321,44,57039.98126150902,On-Time
INV-019322,40,28144.955876261673,On-Time
INV-019323,40,28102.295554161206,On-Time
INV-019324,50,20101.003112660394,On-Time
INV-019325,6,12472.62044788979,On-Time
INV-019326,37,37592.06413332476,On-Time
INV-019327,2,9942.693255493308,On-Time
INV-019328,12,25608.989063924768,On-Time
INV-019329,4,24278.951559837817,On-Time
INV-019330,23,32376.28765155175,On-Time
INV-019331,13,56457.86901026081,On-Time
INV-019332,17,32969.465423852664,On-Time
INV-019333,31,44071.40427837111,On-Time
INV-019334,16,3165.4718888252883,On-Time
INV-019335,41,34905.97802311115,On-Time
INV-019336,26,23743.322535673346,On-Time
INV-019337,28,31943.53037216626,On-Time
INV-019338,1,12976.82375945969,On-Time
INV-019339,47,69628.2282220616,On-Time
INV-019340,12,28294.7190882437,On-Time
INV-019341,37,10458.65481220456,On-Time
INV-019342,50,12477.537986908157,On-Time
INV-019343,20,54326.833039134144,On-Time
INV-019344,2,20225.730741131818,On-Time
INV-019345,36,21922.8245390891,On-Time
INV-019346,15,18075.04333799355,On-Time
INV-019347,38,60544.29363316907,On-Time
INV-019348,22,35679.442794387796,On-Time
INV-019349,44,6720.1547422701615,On-Time
INV-019350,50,8301.811105151613,On-Time
INV-019351,32,22127.30296671024,On-Time
INV-019352,20,11579.11514560819,On-Time
INV-019353,36,2538.8556131969904,On-Time
INV-019354,33,10456.444562506389,On-Time
INV-019355,15,16671.858238503384,On-Time
INV-019356,50,14764.75746399717,On-Time
INV-019357,46,45286.40900748934,On-Time
INV-019358,3,2357.7437140984557,On-Time
INV-019359,29,10174.445592603359,On-Time
INV-019360,47,48808.643861982615,On-Time
INV-019361,27,11297.518327427448,On-Time
INV-019362,5,6559.1027112741385,On-Time
INV-019363,31,11151.172328887753,On-Time
INV-019364,22,34413.605571957945,On-Time
INV-019365,35,17095.942549882664,On-Time
INV-019366,7,10668.395320751442,On-Time
INV-019367,6,35659.82684934968,Delayed
INV-019368,26,32044.074932068503,On-Time
INV-019369,1,6226.077451150528,On-Time
INV-019370,19,24216.413984285315,On-Time
INV-019371,7,6006.0036305526555,On-Time
INV-019372,36,70975.59269273159,On-Time
INV-019373,12,75447.86606524231,On-Time
INV-019374,20,16519.99093369769,On-Time
INV-019375,23,63892.77812415333,On-Time
INV-019376,25,10340.109535187492,On-Time
INV-019377,30,19151.120137419,On-Time
INV-019378,29,12273.659050735809,On-Time
INV-019379,31,21489.3501766331,On-Time
INV-019380,18,23535.027312869126,On-Time
INV-019381,41,21967.88594714253,On-Time
INV-019382,19,20126.97607723273,Delayed
INV-019383,4,25016.41500829013,On-Time
INV-019384,1,77295.4583608026,On-Time
INV-019385,41,2948.713286893895,On-Time
INV-019386,15,150380.11005461382,Delayed
INV-019387,8,15509.723447602883,On-Time
INV-019388,15,20375.639138610873,On-Time
INV-019389,15,83224.86937317991,On-Time
INV-019390,50,40404.20008502754,On-Time
INV-019391,39,37609.75994484992,On-Time
INV-019392,22,76544.75291522527,On-Time
INV-019393,18,18680.632223501496,On-Time
INV-019394,16,55216.412737919316,On-Time
INV-019395,2,6244.860015483344,On-Time
INV-019396,36,33440.54009137345,On-Time
INV-019397,20,38631.246296132376,On-Time
INV-019398,16,69289.58654397464,On-Time
INV-019399,3,44704.61989131559,Delayed
INV-019400,30,27024.109326962673,On-Time
INV-019401,2,16032.773443340157,Delayed
INV-019402,35,15855.282002653028,On-Time
INV-019403,26,15989.998919834521,On-Time
INV-019404,5,6015.657484163596,On-Time
INV-019405,2,125923.5068296265,On-Time
INV-019406,20,59794.86520909459,On-Time
INV-019407,34,28410.110261680093,On-Time
INV-019408,34,49758.53485231489,On-Time
INV-019409,20,46772.58933573527,On-Time
INV-019410,50,8160.188139450628,On-Time
INV-019411,25,41637.282799730885,On-Time
INV-019412,20,78413.07664672547,On-Time
INV-019413,25,11182.499537086673,On-Time
INV-019414,14,4751.897643047281,Delayed
INV-019415,47,6890.903569560086,On-Time
INV-019416,44,20003.397260942944,On-Time
INV-019417,43,6504.489051735212,On-Time
INV-019418,43,18545.729919139663,On-Time
INV-019419,39,11444.734492887566,On-Time
INV-019420,12,22008.871269083313,On-Time
INV-019421,48,13231.259271075181,On-Time
INV-019422,5,21248.041624527745,Delayed
INV-019423,2,40235.92612817885,On-Time
INV-019424,16,8450.164638105736,On-Time
INV-019425,30,29182.91026536975,On-Time
INV-019426,47,9393.25723421532,On-Time
INV-019427,43,21900.129541041588,On-Time
INV-019428,38,20295.2949589157,On-Time
INV-019429,45,31431.93485825553,On-Time
INV-019430,42,26492.774279018828,On-Time
INV-019431,24,76029.83176770878,On-Time
INV-019432,30,21459.817350384506,On-Time
INV-019433,37,11760.436422879213,On-Time
INV-019434,39,55810.97627696951,On-Time
INV-019435,11,30668.27483520377,On-Time
INV-019436,14,53324.30075626396,On-Time
INV-019437,23,19536.3386281313,On-Time
INV-019438,16,5950.919739856317,On-Time
INV-019439,50,207712.82322466458,Delayed
INV-019440,21,12056.460596769131,On-Time
INV-019441,4,6898.623054088232,On-Time
INV-019442,33,45115.84355323816,On-Time
INV-019443,47,8559.947599141344,Delayed
INV-019444,14,14877.368042086919,On-Time
INV-019445,19,24948.60913470321,On-Time
INV-019446,5,19085.431059225393,On-Time
INV-019447,36,15314.980618654594,On-Time
INV-019448,31,107978.71923652492,On-Time
INV-019449,45,19703.186963746564,On-Time
INV-019450,18,8960.432319635896,On-Time
INV-019451,44,58509.991447197855,On-Time
INV-019452,31,10694.259640340015,On-Time
INV-019453,30,19750.48016331471,On-Time
INV-019454,21,8913.954980212975,On-Time
INV-019455,47,27212.548979379048,On-Time
INV-019456,30,22920.346135387725,On-Time
INV-019457,41,21396.67354573373,Delayed
INV-019458,4,25591.567167502453,On-Time
INV-019459,5,49901.254830469865,On-Time
INV-019460,41,44493.315336558044,On-Time
INV-019461,45,7789.9734694005065,On-Time
INV-019462,10,11218.805783045023,On-Time
INV-019463,27,55513.006147439686,On-Time
INV-019464,16,10068.527802773362,On-Time
INV-019465,30,36022.437408420425,On-Time
INV-019466,13,50994.98483226502,On-Time
INV-019467,36,4265.9479698797195,On-Time
INV-019468,21,14671.487586466821,On-Time
INV-019469,45,49763.354274429636,On-Time
INV-019470,40,19015.812121561277,On-Time
INV-019471,45,14703.263597696647,On-Time
INV-019472,15,50570.04990736922,On-Time
INV-019473,20,66430.11394809133,On-Time
INV-019474,20,11176.741605996654,On-Time
INV-019475,45,128943.65185372155,On-Time
INV-019476,5,3698.872295651469,On-Time
INV-019477,32,4879.932436757005,On-Time
INV-019478,6,13983.319769753623,On-Time
INV-019479,30,15763.786064101554,On-Time
INV-019480,26,16501.97669705357,On-Time
INV-019481,37,12906.609789102273,On-Time
INV-019482,13,10661.443778967181,On-Time
INV-019483,29,17671.131434863146,On-Time
INV-019484,5,12211.746583670014,On-Time
INV-019485,25,43561.444515209274,On-Time
INV-019486,13,22711.22250536179,On-Time
INV-019487,24,17656.11047809372,On-Time
INV-019488,31,20493.87510404612,On-Time
INV-019489,20,67114.9008074093,On-Time
INV-019490,8,13583.260750550347,On-Time
INV-019491,9,6164.785207274693,On-Time
INV-019492,21,8288.590874231018,On-Time
INV-019493,20,17447.97369968587,On-Time
INV-019494,15,35649.956112388216,On-Time
INV-019495,26,53093.379564610084,On-Time
INV-019496,42,114535.29898047351,On-Time
INV-019497,11,46127.06140317705,On-Time
INV-019498,37,9109.308093392345,On-Time
INV-019499,41,17975.66404912141,On-Time
INV-019500,11,2530.9240432954502,On-Time
INV-019501,27,16130.378579772096,On-Time
INV-019502,30,12026.804003883408,On-Time
INV-019503,19,2179.7699245208496,On-Time
INV-019504,34,181232.42022719272,On-Time
INV-019505,38,15093.451490473512,On-Time
INV-019506,23,2677.904398873506,Delayed
INV-019507,1,16745.07731522068,On-Time
INV-019508,3,114779.73585121252,On-Time
INV-019509,3,148315.80302551403,On-Time
INV-019510,28,23350.426329036432,Delayed
INV-019511,14,24254.992417009395,On-Time
INV-019512,30,75026.2456208403,On-Time
INV-019513,5,18948.652128727146,On-Time
INV-019514,49,34901.45617472447,On-Time
INV-019515,15,51000.46685127406,On-Time
INV-019516,38,7510.548650355436,On-Time
INV-019517,14,102412.83533324223,On-Time
INV-019518,14,9139.048119206916,On-Time
INV-019519,49,11686.719197345137,On-Time
INV-019520,8,24338.684062607943,On-Time
INV-019521,8,56364.870205116444,On-Time
INV-019522,19,43364.870365649396,On-Time
INV-019523,32,20964.80420441718,On-Time
INV-019524,31,29265.651131974635,On-Time
INV-019525,29,64427.10673785373,On-Time
INV-019526,41,22212.121390937147,On-Time
INV-019527,11,9778.531838072236,On-Time
INV-019528,45,12053.0396591758,On-Time
INV-019529,13,54681.49645283955,On-Time
INV-019530,27,9786.538928102209,On-Time
INV-019531,19,4592.392003899377,On-Time
INV-019532,26,16249.400886675034,On-Time
INV-019533,37,20427.814480462537,On-Time
INV-019534,48,52078.02228283461,On-Time
INV-019535,9,5126.731527783235,On-Time
INV-019536,28,31146.959843150835,On-Time
INV-019537,32,69651.46444324257,On-Time
INV-019538,3,9726.94160150023,On-Time
INV-019539,32,23900.23836545863,On-Time
INV-019540,5,2564.217024110012,On-Time
INV-019541,8,52741.806270689114,On-Time
INV-019542,14,48805.40606387831,On-Time
INV-019543,3,21590.79216337753,On-Time
INV-019544,24,5841.359441350623,On-Time
INV-019545,13,42910.99037645163,On-Time
INV-019546,43,17240.250385832336,On-Time
INV-019547,29,1365.9667061477435,On-Time
INV-019548,8,47964.3105138218,On-Time
INV-019549,42,70517.47352263586,On-Time
INV-019550,31,84061.65392495446,On-Time
INV-019551,26,6142.561497929014,On-Time
INV-019552,18,3239.6028321753533,On-Time
INV-019553,18,14612.240645160477,On-Time
INV-019554,7,36970.0915400262,On-Time
INV-019555,48,8580.172282210957,On-Time
INV-019556,38,4487.116571474827,On-Time
INV-019557,48,45459.15836006939,On-Time
INV-019558,16,15596.365076678358,On-Time
INV-019559,33,41051.76995223443,On-Time
INV-019560,3,22377.173829738313,On-Time
INV-019561,38,18655.47235407804,On-Time
INV-019562,4,20658.12571186628,Delayed
INV-019563,36,15391.252811105167,On-Time
INV-019564,4,13925.229944876657,On-Time
INV-019565,42,7322.586423690185,On-Time
INV-019566,9,35715.8357101638,On-Time
INV-019567,40,76690.80871744781,Delayed
INV-019568,17,13353.324945317849,On-Time
INV-019569,17,142357.9051323707,On-Time
INV-019570,33,32098.930064193446,On-Time
INV-019571,20,28514.687308373563,On-Time
INV-019572,14,42404.85680133713,On-Time
INV-019573,22,58402.14572616682,On-Time
INV-019574,27,13980.60197561636,On-Time
INV-019575,43,38362.03194277361,On-Time
INV-019576,3,62732.48424137229,On-Time
INV-019577,24,15072.433570502393,On-Time
INV-019578,30,22131.093218259193,On-Time
INV-019579,8,10226.546072722373,Delayed
INV-019580,22,13452.924002477706,On-Time
INV-019581,25,15526.58644031693,On-Time
INV-019582,10,8917.787820242238,On-Time
INV-019583,49,20682.69378800586,On-Time
INV-019584,29,30663.520360722414,Delayed
INV-019585,40,33791.01633051869,On-Time
INV-019586,1,9813.641749891465,On-Time
INV-019587,21,12012.199835787753,On-Time
INV-019588,39,51581.43679011199,Delayed
INV-019589,24,11983.342821168259,On-Time
INV-019590,9,50221.14132911821,On-Time
INV-019591,44,10588.625240417581,On-Time
INV-019592,26,32112.351759581987,On-Time
INV-019593,9,46739.81618619257,Delayed
INV-019594,20,1556.6848074926106,Delayed
INV-019595,35,52494.672399670264,On-Time
INV-019596,36,81151.34439520651,On-Time
INV-019597,42,16172.791023347141,On-Time
INV-019598,36,31124.121064708805,On-Time
INV-019599,9,9517.405814689855,On-Time
INV-019600,22,31681.25741182625,On-Time
INV-019601,1,258086.42298271655,Delayed
INV-019602,5,2448.5817043978104,On-Time
INV-019603,9,13350.224406878315,On-Time
INV-019604,37,48861.955450828245,On-Time
INV-019605,38,77775.62005504018,On-Time
INV-019606,19,5527.979356686577,On-Time
INV-019607,8,11635.421098016615,On-Time
INV-019608,42,12328.662457476077,On-Time
INV-019609,43,11464.426839586635,On-Time
INV-019610,32,19610.597944808975,On-Time
INV-019611,13,5278.034410479439,On-Time
INV-019612,20,17076.77448472535,On-Time
INV-019613,36,8637.350011647683,On-Time
INV-019614,43,20560.87133120938,On-Time
INV-019615,44,10882.051101461366,On-Time
INV-019616,37,18600.8634984976,On-Time
INV-019617,30,7813.1433106979575,On-Time
INV-019618,10,57108.0641542279,On-Time
INV-019619,31,15905.231961872705,On-Time
INV-019620,25,22333.15786919502,On-Time
INV-019621,29,19037.777449705896,On-Time
INV-019622,24,22186.343449588025,On-Time
INV-019623,39,22074.813395401256,On-Time
INV-019624,21,49273.335942777594,On-Time
INV-019625,41,16546.55332486034,On-Time
INV-019626,9,10723.645738366216,On-Time
INV-019627,42,22964.740327664116,On-Time
INV-019628,42,11933.391861382126,On-Time
INV-019629,2,20436.676260894983,On-Time
INV-019630,4,7692.281717463234,On-Time
INV-019631,8,62930.26404572651,On-Time
INV-019632,32,10091.686467181185,On-Time
INV-019633,14,73086.84297493404,On-Time
INV-019634,49,20720.40566067391,On-Time
INV-019635,13,51852.22830601878,On-Time
INV-019636,21,10225.992419190132,On-Time
INV-019637,24,3081.4480506523732,Delayed
INV-019638,50,4235.218169600313,On-Time
INV-019639,18,269117.2225513528,On-Time
INV-019640,45,12113.304851357976,On-Time
INV-019641,40,65917.42246621744,On-Time
INV-019642,26,6016.396151756121,On-Time
INV-019643,32,26340.283112682417,Delayed
INV-019644,44,31207.296790012068,On-Time
INV-019645,33,375649.5767569097,On-Time
INV-019646,31,16028.782016778729,On-Time
INV-019647,18,10815.4608642403,On-Time
INV-019648,35,31286.238313532012,On-Time
INV-019649,12,8736.25959449753,On-Time
INV-019650,25,33175.83038441768,On-Time
INV-019651,45,20879.25884412423,On-Time
INV-019652,31,10364.920404483277,On-Time
INV-019653,10,36112.12403640787,On-Time
INV-019654,47,24546.42175782196,On-Time
INV-019655,34,47113.762701076055,On-Time
INV-019656,3,114973.08929594813,On-Time
INV-019657,46,13337.793769033264,On-Time
INV-019658,39,14595.841761196874,On-Time
INV-019659,8,5735.054774359396,On-Time
INV-019660,32,37087.314933776004,On-Time
INV-019661,43,11559.333126456306,On-Time
INV-019662,29,31117.57288634483,On-Time
INV-019663,22,70648.57517723943,On-Time
INV-019664,20,11110.007588049173,On-Time
INV-019665,6,13707.757511799628,On-Time
INV-019666,43,60749.4110022685,On-Time
INV-019667,49,44686.326249782374,On-Time
INV-019668,29,40194.42483588501,On-Time
INV-019669,42,14892.501856259465,Delayed
INV-019670,17,5239.232877790339,On-Time
INV-019671,31,10809.342890148864,On-Time
INV-019672,34,8026.625524955271,Delayed
INV-019673,38,39400.993631979894,On-Time
INV-019674,37,29275.94700754006,On-Time
INV-019675,4,12105.11143650497,On-Time
INV-019676,2,14358.888998324626,On-Time
INV-019677,12,35441.887378741,On-Time
INV-019678,35,16005.198688746817,On-Time
INV-019679,6,12318.448447119643,On-Time
INV-019680,46,159307.42882541107,On-Time
INV-019681,8,12712.941957461551,On-Time
INV-019682,21,42986.426382498925,On-Time
INV-019683,46,32616.568579765433,On-Time
INV-019684,35,4801.790117395693,On-Time
INV-019685,48,11170.214739363297,On-Time
INV-019686,15,49967.181891718334,On-Time
INV-019687,7,19312.681160562508,On-Time
INV-019688,15,5090.1390170689865,On-Time
INV-019689,45,32679.008062080295,On-Time
INV-019690,6,12304.192720059391,On-Time
INV-019691,47,34060.450319150514,On-Time
INV-019692,17,323765.46445304574,On-Time
INV-019693,4,32287.617286783396,On-Time
INV-019694,22,40626.385199420256,On-Time
INV-019695,32,17085.842420557707,On-Time
INV-019696,22,7189.754764767343,On-Time
INV-019697,27,61323.89927104328,On-Time
INV-019698,46,12017.9989079225,On-Time
INV-019699,15,17515.093940614952,On-Time
INV-019700,44,132385.7827451812,On-Time
INV-019701,22,15713.763153560489,On-Time
INV-019702,28,74260.0300067496,On-Time
INV-019703,42,32450.72675162735,On-Time
INV-019704,38,12668.944472039353,On-Time
INV-019705,9,30989.611469791635,On-Time
INV-019706,34,10759.86891107417,On-Time
INV-019707,36,54432.95877615002,On-Time
INV-019708,9,76656.81786379688,On-Time
INV-019709,15,23132.807543904302,On-Time
INV-019710,45,84328.60639084985,On-Time
INV-019711,20,25850.203373542823,On-Time
INV-019712,8,54968.363962098025,On-Time
INV-019713,28,421340.5099330023,On-Time
INV-019714,19,261742.30912995813,On-Time
INV-019715,16,18351.155790004494,On-Time
INV-019716,11,29540.131847848166,On-Time
INV-019717,42,7677.459838683867,On-Time
INV-019718,8,48954.45273507693,On-Time
INV-019719,33,32507.19592767466,On-Time
INV-019720,10,10157.637323860337,On-Time
INV-019721,18,72174.96297870918,On-Time
INV-019722,35,16888.537061547057,On-Time
INV-019723,43,13083.30160879599,On-Time
INV-019724,50,32843.078795834685,On-Time
INV-019725,3,13834.590548898788,On-Time
INV-019726,40,21339.614777683677,On-Time
INV-019727,27,126279.21328562858,On-Time
INV-019728,28,11912.16283718737,On-Time
INV-019729,46,43278.42330155214,On-Time
INV-019730,6,12289.503929203778,On-Time
INV-019731,47,8323.253416644187,On-Time
INV-019732,14,20301.51692846888,On-Time
INV-019733,7,322683.3505473713,On-Time
INV-019734,10,48128.30416368192,On-Time
INV-019735,15,34963.24461789671,On-Time
INV-019736,31,13035.712477992289,On-Time
INV-019737,29,14994.174673571386,On-Time
INV-019738,42,4996.6490337712,On-Time
INV-019739,17,132592.5251578832,On-Time
INV-019740,29,28822.478674051712,On-Time
INV-019741,49,26421.918468302872,On-Time
INV-019742,44,27006.896360294617,On-Time
INV-019743,15,178108.72638094323,On-Time
INV-019744,26,29717.77139872501,On-Time
INV-019745,12,18168.90977028583,On-Time
INV-019746,25,133134.01606894753,On-Time
INV-019747,41,19348.010751824244,On-Time
INV-019748,5,4057.879787088474,On-Time
INV-019749,4,4783.814625802393,On-Time
INV-019750,44,18183.86954552939,On-Time
INV-019751,48,29485.052177149235,On-Time
INV-019752,41,50108.48048532591,On-Time
INV-019753,31,8792.881643955225,On-Time
INV-019754,3,17583.940939012762,On-Time
INV-019755,3,9802.080615268322,On-Time
INV-019756,26,67084.88638990824,On-Time
INV-019757,50,79413.1779560245,On-Time
INV-019758,17,156101.5629504898,On-Time
INV-019759,10,31305.059670298906,On-Time
INV-019760,2,142243.54777763507,On-Time
INV-019761,24,11015.927751723193,On-Time
INV-019762,11,27335.508802151,On-Time
INV-019763,24,7624.948561835828,On-Time
INV-019764,35,39078.74823252793,On-Time
INV-019765,23,29282.448998757234,On-Time
INV-019766,32,1893.445045040821,On-Time
INV-019767,23,66809.93372219181,On-Time
INV-019768,34,51810.59917568777,On-Time
INV-019769,41,12636.671935814142,On-Time
INV-019770,19,29179.388269293253,On-Time
INV-019771,2,4945.62318278063,On-Time
INV-019772,2,10196.292923672694,On-Time
INV-019773,15,116900.6175568037,Delayed
INV-019774,21,6944.140676158428,On-Time
INV-019775,35,22237.744293420892,On-Time
INV-019776,5,5451.461399578838,On-Time
INV-019777,43,30882.508051395267,On-Time
INV-019778,27,38667.12772633561,On-Time
INV-019779,24,45439.189496922314,On-Time
INV-019780,7,35171.24075458538,On-Time
INV-019781,6,91751.17205077864,On-Time
INV-019782,46,12657.07630616195,On-Time
INV-019783,33,7644.376070211138,On-Time
INV-019784,49,12244.440532084678,On-Time
INV-019785,17,5731.709937699918,On-Time
INV-019786,46,23831.88555427296,On-Time
INV-019787,42,19156.135841137162,On-Time
INV-019788,30,35508.85361577475,On-Time
INV-019789,8,4375.423208282025,On-Time
INV-019790,40,21741.70588876164,On-Time
INV-019791,46,74197.1386182696,On-Time
INV-019792,7,39035.604535441664,On-Time
INV-019793,6,3309.2078658029623,On-Time
INV-019794,4,21770.062899939858,On-Time
INV-019795,1,10585.337200905282,On-Time
INV-019796,15,22311.597408141723,On-Time
INV-019797,31,15053.214384906549,Delayed
INV-019798,25,125404.07580555097,On-Time
INV-019799,47,23997.69787182736,On-Time
INV-019800,33,30235.09801557242,On-Time
INV-019801,35,21076.972884323288,On-Time
INV-019802,5,35399.41650055528,Delayed
INV-019803,5,17731.795520899857,On-Time
INV-019804,36,47739.66165714623,On-Time
INV-019805,17,14884.482661959399,On-Time
INV-019806,14,87243.06680266377,Delayed
INV-019807,29,36186.70613934155,On-Time
INV-019808,8,18909.93486217272,On-Time
INV-019809,34,51128.21779339495,On-Time
INV-019810,40,36063.26540939036,On-Time
INV-019811,1,50378.267022707034,On-Time
INV-019812,29,23998.434517055095,On-Time
INV-019813,36,17306.063878086596,On-Time
INV-019814,37,25217.063880832837,Delayed
INV-019815,29,13354.696389601175,On-Time
INV-019816,5,58649.16661565621,On-Time
INV-019817,32,95720.40895612571,On-Time
INV-019818,24,39302.26847700273,On-Time
INV-019819,19,90958.40655321378,On-Time
INV-019820,12,67972.91160955046,On-Time
INV-019821,1,16843.974133469575,On-Time
INV-019822,7,50807.15653770004,On-Time
INV-019823,17,6106.0423284776425,On-Time
INV-019824,34,26530.99045067773,On-Time
INV-019825,43,6752.3484577356685,On-Time
INV-019826,7,19738.850825361747,On-Time
INV-019827,17,5220.274177109628,On-Time
INV-019828,3,65795.32411498277,On-Time
INV-019829,29,14840.50977187961,On-Time
INV-019830,22,54519.981875129764,On-Time
INV-019831,38,20424.273922675126,On-Time
INV-019832,43,3483.508493153697,On-Time
INV-019833,29,13573.001060758606,On-Time
INV-019834,50,12955.663952926787,On-Time
INV-019835,50,21703.3629525399,On-Time
INV-019836,42,99512.17020820467,On-Time
INV-019837,5,117432.2388997219,On-Time
INV-019838,30,17479.216789952494,On-Time
INV-019839,23,6246.15450862503,On-Time
INV-019840,21,10466.042359983607,On-Time
INV-019841,26,35582.49807617072,Delayed
INV-019842,47,19766.770253058883,Delayed
INV-019843,21,4558.174773264705,On-Time
INV-019844,20,13311.816920186766,On-Time
INV-019845,23,81762.49509264051,On-Time
INV-019846,4,29503.257425486154,On-Time
INV-019847,21,23093.15237450635,On-Time
INV-019848,21,14931.167188379022,On-Time
INV-019849,1,13905.53663765905,On-Time
INV-019850,15,37947.563159014506,On-Time
INV-019851,17,25388.731325885314,On-Time
INV-019852,14,47620.38433621105,Delayed
INV-019853,19,38049.65433825634,On-Time
INV-019854,50,22465.141531899902,On-Time
INV-019855,34,32344.84061720011,On-Time
INV-019856,6,12178.988842140274,On-Time
INV-019857,45,20990.62878893571,Delayed
INV-019858,49,84200.01870754738,On-Time
INV-019859,6,22263.6376446224,On-Time
INV-019860,5,17726.38434820959,On-Time
INV-019861,7,27186.734452716355,On-Time
INV-019862,33,6866.636443858753,On-Time
INV-019863,13,27469.958952033365,Delayed
INV-019864,1,120095.67744700148,On-Time
INV-019865,13,9812.237849708705,On-Time
INV-019866,43,28769.041794291465,On-Time
INV-019867,27,21515.00244875499,On-Time
INV-019868,7,20971.352217872904,On-Time
INV-019869,3,20596.413767501792,On-Time
INV-019870,25,44995.100442567746,Delayed
INV-019871,33,7345.760763773598,On-Time
INV-019872,40,43856.304275379254,On-Time
INV-019873,17,23603.12654399662,On-Time
INV-019874,45,3779.2367874422503,On-Time
INV-019875,14,32203.752026197482,On-Time
